Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,Coherence_NG3_L4_SS_L4_Sum_accuracy,GrCaus_NG3_L4_SS_L4_Information_accuracy,NormError_SimErr_accuracy,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_accuracy,Coherence_NG3_L4_SS_L4_Sum_p,GrCaus_NG3_L4_SS_L4_Information_p,NormError_SimErr_p,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_p,Coherence_NG3_L4_SS_L4_Sum_conf_min,GrCaus_NG3_L4_SS_L4_Information_conf_min,NormError_SimErr_conf_min,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_conf_min,Coherence_NG3_L4_SS_L4_Sum_conf_max,GrCaus_NG3_L4_SS_L4_Information_conf_max,NormError_SimErr_conf_max,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_conf_max
EL,-85.0,EL_1,-85.0,0.4,0.433333333333,0.4,0.633333333333,0.166,0.09,0.166,0.0,0.227,0.255,0.227,0.439,0.594,0.626,0.594,0.801
EL,-85.0,EL_1,-80.0,0.766666666667,0.666666666667,0.333333333333,0.733333333333,0.0,0.0,0.415,0.0,0.577,0.472,0.173,0.541,0.901,0.827,0.528,0.877
EL,-85.0,EL_1,-75.0,0.933333333333,0.966666666667,0.366666666667,0.766666666667,0.0,0.0,0.276,0.0,0.779,0.828,0.199,0.577,0.992,0.999,0.561,0.901
EL,-85.0,EL_1,-70.0,1.0,1.0,0.566666666667,0.8,0.0,0.0,0.002,0.0,0.884,0.884,0.374,0.614,1.0,1.0,0.745,0.923
EL,-85.0,EL_1,-65.0,1.0,1.0,0.766666666667,0.933333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.577,0.779,1.0,1.0,0.901,0.992
EL,-85.0,EL_1,-60.0,1.0,1.0,0.966666666667,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.828,0.884,1.0,1.0,0.999,1.0
EL,-85.0,EL_1,-55.0,1.0,1.0,0.966666666667,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.828,0.884,1.0,1.0,0.999,1.0
EL,-85.0,EL_1,-50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.884,0.884,1.0,1.0,1.0,1.0
EL,-85.0,EL_1,-45.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.884,0.884,1.0,1.0,1.0,1.0
EL,-85.0,EL_1,-40.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.884,0.884,1.0,1.0,1.0,1.0
EL,-85.0,EL_1,-35.0,1.0,1.0,0.966666666667,0.933333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.828,0.779,1.0,1.0,0.999,0.992
EL,-85.0,EL_1,-30.0,1.0,1.0,1.0,0.666666666667,0.0,0.0,0.0,0.0,0.884,0.884,0.884,0.472,1.0,1.0,1.0,0.827
EL,-85.0,EL_1,-25.0,1.0,1.0,0.966666666667,0.766666666667,0.0,0.0,0.0,0.0,0.884,0.884,0.828,0.577,1.0,1.0,0.999,0.901
EL,-80.0,EL_1,-85.0,0.4,0.433333333333,0.4,0.633333333333,0.166,0.09,0.166,0.0,0.227,0.255,0.227,0.439,0.594,0.626,0.594,0.801
EL,-80.0,EL_1,-80.0,0.8,0.666666666667,0.333333333333,0.766666666667,0.0,0.0,0.415,0.0,0.614,0.472,0.173,0.577,0.923,0.827,0.528,0.901
EL,-80.0,EL_1,-75.0,0.9,0.933333333333,0.333333333333,0.833333333333,0.0,0.0,0.415,0.0,0.735,0.779,0.173,0.653,0.979,0.992,0.528,0.944
EL,-80.0,EL_1,-70.0,1.0,1.0,0.566666666667,0.866666666667,0.0,0.0,0.002,0.0,0.884,0.884,0.374,0.693,1.0,1.0,0.745,0.962
EL,-80.0,EL_1,-65.0,1.0,1.0,0.733333333333,0.8,0.0,0.0,0.0,0.0,0.884,0.884,0.541,0.614,1.0,1.0,0.877,0.923
EL,-80.0,EL_1,-60.0,1.0,1.0,0.966666666667,0.966666666667,0.0,0.0,0.0,0.0,0.884,0.884,0.828,0.828,1.0,1.0,0.999,0.999
EL,-80.0,EL_1,-55.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.884,0.884,1.0,1.0,1.0,1.0
EL,-80.0,EL_1,-50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.884,0.884,1.0,1.0,1.0,1.0
EL,-80.0,EL_1,-45.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.884,0.884,1.0,1.0,1.0,1.0
EL,-80.0,EL_1,-40.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.884,0.884,1.0,1.0,1.0,1.0
EL,-80.0,EL_1,-35.0,1.0,1.0,1.0,0.9,0.0,0.0,0.0,0.0,0.884,0.884,0.884,0.735,1.0,1.0,1.0,0.979
EL,-80.0,EL_1,-30.0,1.0,1.0,0.966666666667,0.766666666667,0.0,0.0,0.0,0.0,0.884,0.884,0.828,0.577,1.0,1.0,0.999,0.901
EL,-80.0,EL_1,-25.0,1.0,1.0,1.0,0.733333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.884,0.541,1.0,1.0,1.0,0.877
EL,-75.0,EL_1,-85.0,0.4,0.4,0.4,0.6,0.166,0.166,0.166,0.001,0.227,0.227,0.227,0.406,0.594,0.594,0.594,0.773
EL,-75.0,EL_1,-80.0,0.766666666667,0.666666666667,0.333333333333,0.733333333333,0.0,0.0,0.415,0.0,0.577,0.472,0.173,0.541,0.901,0.827,0.528,0.877
